rodada,data,mandante,visitante,vencedor,mandante_gols,visitante_gols
22,2021-09-26,Sport,Fortaleza,Fortaleza,0,1
22,2021-09-26,Atletico-GO,Cuiaba,-,0,0
23,2021-10-02,Cuiaba,America-MG,America-MG,0,2
23,2021-10-02,Fortaleza,Atletico-GO,Atletico-GO,0,3
23,2021-10-02,Bragantino,Corinthians,-,2,2
23,2021-10-02,Atletico-MG,Internacional,Atletico-MG,1,0
23,2021-10-03,Flamengo,Athletico-PR,Flamengo,3,0
23,2021-10-03,Chapecoense,Sao Paulo,-,1,1
23,2021-10-03,Palmeiras,Juventude,-,1,1
23,2021-10-03,Gremio,Sport,Sport,1,2
24,2021-10-05,Corinthians,Bahia,Corinthians,3,1
24,2021-10-06,Chapecoense,Atletico-MG,-,2,2
24,2021-10-06,Atletico-GO,Athletico-PR,Athletico-PR,0,2
24,2021-10-06,Sport,Juventude,Sport,3,1
24,2021-10-06,Ceara,Internacional,-,0,0
24,2021-10-06,Bragantino,Flamengo,-,1,1
24,2021-10-06,Gremio,Cuiaba,-,2,2
24,2021-10-06,Fluminense,Fortaleza,Fortaleza,0,2
24,2021-10-06,America-MG,Palmeiras,America-MG,2,1
24,2021-10-07,Sao Paulo,Santos,-,1,1
25,2021-10-09,Fluminense,Atletico-GO,-,0,0
25,2021-10-09,Atletico-MG,Ceara,Atletico-MG,3,1
25,2021-10-09,Sport,Corinthians,Sport,1,0
25,2021-10-09,Fortaleza,Flamengo,Flamengo,0,3
25,2021-10-09,Athletico-PR,Bahia,Bahia,0,2
25,2021-10-09,Palmeiras,Bragantino,Bragantino,2,4
25,2021-10-09,Juventude,America-MG,-,1,1
25,2021-10-10,Internacional,Chapecoense,Internacional,5,2
25,2021-10-10,Santos,Gremio,Santos,1,0
25,2021-10-11,Cuiaba,Sao Paulo,-,0,0
26,2021-10-12,Bragantino,Atletico-GO,Bragantino,1,0
26,2021-10-12,Bahia,Palmeiras,-,0,0
26,2021-10-13,Atletico-MG,Santos,Atletico-MG,3,1
26,2021-10-13,Chapecoense,Athletico-PR,-,1,1
26,2021-10-13,Flamengo,Juventude,Flamengo,3,1
26,2021-10-13,Fortaleza,Gremio,Fortaleza,1,0
26,2021-10-13,Corinthians,Fluminense,Corinthians,1,0
26,2021-10-13,Internacional,America-MG,Internacional,3,1
26,2021-10-14,Cuiaba,Sport,Cuiaba,1,0
26,2021-10-14,Sao Paulo,Ceara,-,1,1
27,2021-10-16,Chapecoense,Fortaleza,Fortaleza,1,2
27,2021-10-16,America-MG,Bahia,-,0,0
27,2021-10-17,Athletico-PR,Fluminense,Fluminense,0,1
27,2021-10-17,Palmeiras,Internacional,Palmeiras,1,0
27,2021-10-17,Ceara,Bragantino,-,2,2
27,2021-10-17,Gremio,Juventude,Gremio,3,2
27,2021-10-17,Atletico-GO,Atletico-MG,Atletico-GO,2,1
27,2021-10-17,Sport,Santos,-,0,0
27,2021-10-17,Flamengo,Cuiaba,-,0,0
27,2021-10-18,Sao Paulo,Corinthians,Sao Paulo,1,0
19,2021-10-20,Ceara,Palmeiras,Palmeiras,1,2
19,2021-10-21,Internacional,Bragantino,-,1,1
28,2021-10-23,Santos,America-MG,America-MG,0,2
28,2021-10-23,Juventude,Ceara,-,0,0
28,2021-10-23,Fluminense,Flamengo,Fluminense,3,1
28,2021-10-23,Fortaleza,Athletico-PR,Fortaleza,3,0
28,2021-10-24,Internacional,Corinthians,-,2,2
28,2021-10-24,Atletico-MG,Cuiaba,Atletico-MG,2,1
28,2021-10-24,Bragantino,Sao Paulo,Bragantino,1,0
28,2021-10-24,Bahia,Chapecoense,Bahia,3,0
28,2021-10-25,Atletico-GO,Gremio,Atletico-GO,2,0
28,2021-10-25,Palmeiras,Sport,Palmeiras,2,1
23,2021-10-27,Santos,Fluminense,Santos,2,0
23,2021-10-27,Bahia,Ceara,-,1,1
34,2021-10-28,Bragantino,Sport,Bragantino,3,0
29,2021-10-30,Athletico-PR,Santos,Santos,0,1
29,2021-10-30,Flamengo,Atletico-MG,Flamengo,1,0
29,2021-10-30,Juventude,Bahia,-,0,0
29,2021-10-30,America-MG,Fortaleza,America-MG,2,1
29,2021-10-31,Gremio,Palmeiras,Palmeiras,1,3
29,2021-10-31,Ceara,Fluminense,Ceara,1,0
29,2021-10-31,Sao Paulo,Internacional,Sao Paulo,1,0
29,2021-10-31,Sport,Atletico-GO,Sport,2,0
29,2021-11-01,Cuiaba,Bragantino,Cuiaba,1,0
29,2021-11-01,Corinthians,Chapecoense,Corinthians,1,0
4,2021-11-02,Athletico-PR,Flamengo,-,2,2
19,2021-11-03,Atletico-MG,Gremio,Atletico-MG,2,1
31,2021-11-04,Cuiaba,Chapecoense,-,0,0
19,2021-11-05,Flamengo,Atletico-GO,Flamengo,2,0
30,2021-11-06,Corinthians,Fortaleza,Corinthians,1,0
30,2021-11-06,Internacional,Gremio,Internacional,1,0
30,2021-11-06,Fluminense,Sport,Fluminense,1,0
30,2021-11-07,Santos,Palmeiras,Palmeiras,0,2
30,2021-11-07,Bragantino,Athletico-PR,Athletico-PR,0,2
30,2021-11-07,Atletico-MG,America-MG,Atletico-MG,1,0
30,2021-11-07,Bahia,Sao Paulo,Bahia,1,0
30,2021-11-07,Ceara,Cuiaba,Ceara,1,0
30,2021-11-08,Chapecoense,Flamengo,-,2,2
31,2021-11-09,Gremio,Fluminense,Gremio,1,0
31,2021-11-10,Athletico-PR,Ceara,Athletico-PR,2,1
31,2021-11-10,Santos,Bragantino,Santos,2,0
31,2021-11-10,Atletico-MG,Corinthians,Atletico-MG,3,0
31,2021-11-10,Palmeiras,Atletico-GO,Palmeiras,4,0
31,2021-11-10,Juventude,Internacional,Juventude,2,1
31,2021-11-10,Fortaleza,Sao Paulo,-,1,1
31,2021-11-10,Sport,America-MG,America-MG,2,3
31,2021-11-11,Flamengo,Bahia,Flamengo,3,0
32,2021-11-13,America-MG,Gremio,America-MG,3,1
32,2021-11-13,Atletico-GO,Santos,-,0,0
32,2021-11-13,Bragantino,Fortaleza,Bragantino,3,0
32,2021-11-13,Internacional,Athletico-PR,Internacional,2,1
32,2021-11-13,Corinthians,Cuiaba,Corinthians,3,2
32,2021-11-14,Sao Paulo,Flamengo,Flamengo,0,4
32,2021-11-14,Fluminense,Palmeiras,Fluminense,2,1
32,2021-11-14,Ceara,Sport,Ceara,2,1
32,2021-11-14,Chapecoense,Juventude,Juventude,0,2
33,2021-11-16,Athletico-PR,Atletico-MG,Atletico-MG,0,1
33,2021-11-16,Gremio,Bragantino,Gremio,3,0
33,2021-11-17,America-MG,Atletico-GO,-,0,0
33,2021-11-17,Santos,Chapecoense,Santos,2,0
33,2021-11-17,Cuiaba,Internacional,Cuiaba,1,0
33,2021-11-17,Fortaleza,Ceara,Ceara,0,4
33,2021-11-17,Palmeiras,Sao Paulo,Sao Paulo,0,2
33,2021-11-17,Juventude,Fluminense,Juventude,1,0
33,2021-11-17,Flamengo,Corinthians,Flamengo,1,0
33,2021-11-18,Sport,Bahia,Sport,1,0
34,2021-11-20,Atletico-MG,Juventude,Atletico-MG,2,0
34,2021-11-20,Chapecoense,Gremio,Gremio,1,3
34,2021-11-20,Fortaleza,Palmeiras,Fortaleza,1,0
34,2021-11-20,Atletico-GO,Ceara,-,1,1
34,2021-11-20,Internacional,Flamengo,Flamengo,1,2
34,2021-11-21,Corinthians,Santos,Corinthians,2,0
34,2021-11-21,Fluminense,America-MG,Fluminense,2,0
34,2021-11-21,Bahia,Cuiaba,-,0,0
2,2021-11-23,Gremio,Flamengo,-,2,2
30,2021-11-23,Atletico-GO,Juventude,-,1,1
35,2021-11-23,Palmeiras,Atletico-MG,-,2,2
34,2021-11-24,Sao Paulo,Athletico-PR,-,0,0
35,2021-11-24,Fluminense,Internacional,Fluminense,1,0
35,2021-11-25,Santos,Fortaleza,Santos,2,0
35,2021-11-25,Ceara,Corinthians,Ceara,2,1
36,2021-11-26,Bahia,Gremio,Bahia,3,1
36,2021-11-27,Bragantino,America-MG,-,1,1
36,2021-11-27,Sao Paulo,Sport,Sao Paulo,2,0
36,2021-11-28,Corinthians,Athletico-PR,Corinthians,1,0
36,2021-11-28,Atletico-MG,Fluminense,Atletico-MG,2,1
36,2021-11-28,Internacional,Santos,-,1,1
35,2021-11-29,Atletico-GO,Bahia,Atletico-GO,2,1
35,2021-11-30,Juventude,Bragantino,Juventude,1,0
35,2021-11-30,America-MG,Chapecoense,America-MG,3,0
36,2021-11-30,Flamengo,Ceara,Flamengo,2,1
36,2021-11-30,Cuiaba,Palmeiras,Palmeiras,1,3
32,2021-12-02,Bahia,Atletico-MG,Atletico-MG,2,3
35,2021-12-02,Gremio,Sao Paulo,Gremio,3,0
35,2021-12-03,Athletico-PR,Cuiaba,Athletico-PR,1,0
35,2021-12-03,Sport,Flamengo,-,1,1
36,2021-12-03,Chapecoense,Atletico-GO,Atletico-GO,0,1
36,2021-12-03,Fortaleza,Juventude,Fortaleza,1,0
37,2021-12-05,Bahia,Fluminense,Bahia,2,0
37,2021-12-05,Atletico-MG,Bragantino,Atletico-MG,4,3
37,2021-12-05,Corinthians,Gremio,-,1,1
37,2021-12-05,Ceara,America-MG,-,0,0
37,2021-12-06,Athletico-PR,Palmeiras,-,0,0
37,2021-12-06,Sao Paulo,Juventude,Sao Paulo,3,1
37,2021-12-06,Cuiaba,Fortaleza,Cuiaba,1,0
37,2021-12-06,Internacional,Atletico-GO,Atletico-GO,1,2
37,2021-12-06,Flamengo,Santos,Santos,0,1
37,2021-12-06,Chapecoense,Sport,Sport,0,1
38,2021-12-09,Sport,Athletico-PR,-,1,1
38,2021-12-09,Fortaleza,Bahia,Fortaleza,2,1
38,2021-12-09,Atletico-GO,Flamengo,Atletico-GO,2,0
38,2021-12-09,Palmeiras,Ceara,Palmeiras,1,0
38,2021-12-09,Fluminense,Chapecoense,Fluminense,3,0
38,2021-12-09,America-MG,Sao Paulo,America-MG,2,0
38,2021-12-09,Bragantino,Internacional,Bragantino,1,0
38,2021-12-09,Juventude,Corinthians,Juventude,1,0
38,2021-12-09,Gremio,Atletico-MG,Gremio,4,3
38,2021-12-09,Santos,Cuiaba,-,1,1
1,2022-04-09,Fluminense,Santos,-,0,0
1,2022-04-09,Atletico-GO,Flamengo,-,1,1
1,2022-04-09,Palmeiras,Ceara,Ceara,2,3
1,2022-04-10,Coritiba,Goias,Coritiba,3,0
1,2022-04-10,Botafogo-RJ,Corinthians,Corinthians,1,3
1,2022-04-10,Atletico-MG,Internacional,Atletico-MG,2,0
1,2022-04-10,Fortaleza,Cuiaba,Cuiaba,0,1
1,2022-04-10,Avai,America-MG,Avai,1,0
1,2022-04-10,Sao Paulo,Athletico-PR,Sao Paulo,4,0
1,2022-04-11,Juventude,Bragantino,-,2,2
2,2022-04-16,Goias,Palmeiras,-,1,1
2,2022-04-16,Corinthians,Avai,Corinthians,3,0
2,2022-04-16,America-MG,Juventude,America-MG,4,1
2,2022-04-16,Cuiaba,Fluminense,Fluminense,0,1
2,2022-04-17,Santos,Coritiba,Santos,2,1
2,2022-04-17,Flamengo,Sao Paulo,Flamengo,3,1
2,2022-04-17,Athletico-PR,Atletico-MG,Atletico-MG,0,1
2,2022-04-17,Internacional,Fortaleza,Internacional,2,1
2,2022-04-17,Bragantino,Atletico-GO,Bragantino,4,0
2,2022-04-17,Ceara,Botafogo-RJ,Botafogo-RJ,1,3
4,2022-04-20,Flamengo,Palmeiras,-,0,0
3,2022-04-23,Bragantino,Sao Paulo,-,1,1
3,2022-04-23,Athletico-PR,Flamengo,Athletico-PR,1,0
3,2022-04-23,Palmeiras,Corinthians,Palmeiras,3,0
3,2022-04-23,Fluminense,Internacional,Internacional,0,1
3,2022-04-23,Atletico-MG,Coritiba,-,2,2
3,2022-04-24,Santos,America-MG,Santos,3,0
3,2022-04-24,Juventude,Cuiaba,Cuiaba,0,1
3,2022-04-24,Atletico-GO,Botafogo-RJ,-,1,1
3,2022-04-25,Avai,Goias,Avai,3,2
4,2022-04-30,America-MG,Athletico-PR,America-MG,1,0
4,2022-04-30,Ceara,Bragantino,Bragantino,0,1
4,2022-04-30,Goias,Atletico-MG,-,2,2
4,2022-04-30,Cuiaba,Atletico-GO,-,1,1
4,2022-05-01,Botafogo-RJ,Juventude,-,1,1
4,2022-05-01,Corinthians,Fortaleza,Corinthians,1,0
4,2022-05-01,Coritiba,Fluminense,Coritiba,3,2
4,2022-05-01,Internacional,Avai,-,0,0
4,2022-05-02,Sao Paulo,Santos,Sao Paulo,2,1
5,2022-05-07,Atletico-MG,America-MG,America-MG,1,2
5,2022-05-07,Athletico-PR,Ceara,Athletico-PR,1,0
5,2022-05-08,Flamengo,Botafogo-RJ,Botafogo-RJ,0,1
5,2022-05-08,Palmeiras,Fluminense,-,1,1
5,2022-05-08,Atletico-GO,Goias,Goias,0,1
5,2022-05-08,Bragantino,Corinthians,Corinthians,0,1
5,2022-05-08,Santos,Cuiaba,Santos,4,1
5,2022-05-08,Fortaleza,Sao Paulo,-,1,1
5,2022-05-08,Juventude,Internacional,-,1,1
5,2022-05-09,Avai,Coritiba,Avai,2,1
7,2022-05-11,Bragantino,Atletico-MG,-,1,1
6,2022-05-14,Palmeiras,Bragantino,Palmeiras,2,0
6,2022-05-14,Ceara,Flamengo,-,2,2
6,2022-05-14,Atletico-MG,Atletico-GO,Atletico-MG,2,0
6,2022-05-14,Internacional,Corinthians,-,2,2
6,2022-05-14,Fluminense,Athletico-PR,Fluminense,2,1
6,2022-05-15,Sao Paulo,Cuiaba,Sao Paulo,2,1
6,2022-05-15,Coritiba,America-MG,Coritiba,1,0
6,2022-05-15,Botafogo-RJ,Fortaleza,Botafogo-RJ,3,1
6,2022-05-15,Avai,Juventude,Juventude,1,2
6,2022-05-15,Goias,Santos,Goias,1,0
7,2022-05-21,Atletico-GO,Coritiba,Atletico-GO,2,0
7,2022-05-21,Flamengo,Goias,Flamengo,1,0
7,2022-05-21,Santos,Ceara,-,0,0
7,2022-05-21,Juventude,Palmeiras,Palmeiras,0,3
7,2022-05-21,Cuiaba,Internacional,-,1,1
7,2022-05-21,America-MG,Botafogo-RJ,-,1,1
7,2022-05-22,Fortaleza,Fluminense,Fluminense,0,1
7,2022-05-22,Corinthians,Sao Paulo,-,1,1
7,2022-05-22,Athletico-PR,Avai,Athletico-PR,2,1
8,2022-05-28,Goias,Bragantino,-,1,1
8,2022-05-28,Sao Paulo,Ceara,-,2,2
8,2022-05-28,Fortaleza,Juventude,-,1,1
8,2022-05-29,Santos,Palmeiras,Palmeiras,0,1
8,2022-05-29,Coritiba,Botafogo-RJ,Coritiba,1,0
8,2022-05-29,Cuiaba,Athletico-PR,Athletico-PR,0,1
8,2022-05-29,Corinthians,America-MG,-,1,1
8,2022-05-29,Fluminense,Flamengo,Flamengo,1,2
8,2022-05-29,Atletico-MG,Avai,Atletico-MG,2,1
8,2022-05-30,Internacional,Atletico-GO,-,1,1
3,2022-06-01,Fortaleza,Ceara,Ceara,0,1
9,2022-06-04,America-MG,Cuiaba,America-MG,2,1
9,2022-06-04,Ceara,Coritiba,-,1,1
9,2022-06-04,Athletico-PR,Santos,-,2,2
9,2022-06-04,Avai,Sao Paulo,-,1,1
9,2022-06-04,Atletico-GO,Corinthians,Corinthians,0,1
9,2022-06-05,Juventude,Fluminense,Juventude,1,0
9,2022-06-05,Flamengo,Fortaleza,Fortaleza,1,2
9,2022-06-05,Palmeiras,Atletico-MG,-,0,0
9,2022-06-05,Bragantino,Internacional,Internacional,0,2
9,2022-06-06,Botafogo-RJ,Goias,Goias,1,2
10,2022-06-07,Cuiaba,Corinthians,Cuiaba,1,0
10,2022-06-08,America-MG,Ceara,Ceara,0,2
10,2022-06-08,Juventude,Athletico-PR,Athletico-PR,1,3
10,2022-06-08,Atletico-GO,Avai,Atletico-GO,2,1
10,2022-06-08,Bragantino,Flamengo,Bragantino,1,0
10,2022-06-08,Fluminense,Atletico-MG,Fluminense,5,3
10,2022-06-08,Santos,Internacional,-,1,1
10,2022-06-09,Palmeiras,Botafogo-RJ,Palmeiras,4,0
10,2022-06-09,Coritiba,Sao Paulo,-,1,1
10,2022-06-09,Fortaleza,Goias,-,1,1
11,2022-06-11,Corinthians,Juventude,Corinthians,2,0
11,2022-06-11,Atletico-MG,Santos,-,1,1
11,2022-06-11,Cuiaba,Bragantino,-,1,1
11,2022-06-11,Fluminense,Atletico-GO,Atletico-GO,0,2
11,2022-06-11,Internacional,Flamengo,Internacional,3,1
11,2022-06-12,Goias,Ceara,-,1,1
11,2022-06-12,Sao Paulo,America-MG,Sao Paulo,1,0
11,2022-06-12,Coritiba,Palmeiras,Palmeiras,0,2
11,2022-06-12,Fortaleza,Athletico-PR,-,0,0
11,2022-06-13,Botafogo-RJ,Avai,Avai,0,1
12,2022-06-14,Juventude,Santos,Santos,1,2
12,2022-06-15,Ceara,Atletico-MG,-,0,0
12,2022-06-15,Bragantino,Coritiba,Bragantino,4,2
12,2022-06-15,Goias,Internacional,Internacional,1,2
12,2022-06-15,Flamengo,Cuiaba,Flamengo,2,0
12,2022-06-15,America-MG,Fluminense,-,0,0
12,2022-06-15,Athletico-PR,Corinthians,-,1,1
12,2022-06-16,Botafogo-RJ,Sao Paulo,Botafogo-RJ,1,0
12,2022-06-16,Palmeiras,Atletico-GO,Palmeiras,4,2
12,2022-06-16,Avai,Fortaleza,Avai,3,2
13,2022-06-18,Cuiaba,Ceara,-,0,0
13,2022-06-18,Santos,Bragantino,-,2,2
13,2022-06-19,Atletico-MG,Flamengo,Atletico-MG,2,0
13,2022-06-19,Coritiba,Athletico-PR,Athletico-PR,0,1
13,2022-06-19,Corinthians,Goias,Corinthians,1,0
13,2022-06-19,Internacional,Botafogo-RJ,Botafogo-RJ,2,3
13,2022-06-19,Fortaleza,America-MG,Fortaleza,1,0
13,2022-06-19,Atletico-GO,Juventude,Atletico-GO,3,1
13,2022-06-19,Fluminense,Avai,Fluminense,2,0
13,2022-06-20,Sao Paulo,Palmeiras,Palmeiras,1,2
14,2022-06-24,Internacional,Coritiba,Internacional,3,0
14,2022-06-25,Athletico-PR,Bragantino,Athletico-PR,4,2
14,2022-06-25,Flamengo,America-MG,Flamengo,3,0
14,2022-06-25,Corinthians,Santos,-,0,0
14,2022-06-25,Atletico-MG,Fortaleza,Atletico-MG,3,2
14,2022-06-26,Avai,Palmeiras,-,2,2
14,2022-06-26,Botafogo-RJ,Fluminense,Fluminense,0,1
14,2022-06-26,Goias,Cuiaba,Goias,1,0
14,2022-06-26,Ceara,Atletico-GO,-,1,1
14,2022-06-26,Sao Paulo,Juventude,-,0,0
15,2022-07-02,Juventude,Atletico-MG,Atletico-MG,1,2
15,2022-07-02,Fluminense,Corinthians,Fluminense,4,0
15,2022-07-02,Santos,Flamengo,Flamengo,1,2
15,2022-07-02,Ceara,Internacional,-,1,1
15,2022-07-02,Palmeiras,Athletico-PR,Athletico-PR,0,2
15,2022-07-03,Avai,Cuiaba,Cuiaba,1,2
15,2022-07-03,Atletico-GO,Sao Paulo,Sao Paulo,1,2
15,2022-07-03,America-MG,Goias,America-MG,1,0
15,2022-07-03,Coritiba,Fortaleza,Coritiba,2,1
15,2022-07-04,Bragantino,Botafogo-RJ,Botafogo-RJ,0,1
16,2022-07-09,Bragantino,Avai,Bragantino,4,0
16,2022-07-09,Fluminense,Ceara,Fluminense,2,1
16,2022-07-09,Goias,Athletico-PR,Goias,2,1
16,2022-07-10,Coritiba,Juventude,-,2,2
16,2022-07-10,Corinthians,Flamengo,Corinthians,1,0
16,2022-07-10,Fortaleza,Palmeiras,-,0,0
16,2022-07-10,Atletico-MG,Sao Paulo,-,0,0
16,2022-07-10,Santos,Atletico-GO,Santos,1,0
16,2022-07-10,Cuiaba,Botafogo-RJ,Cuiaba,2,0
16,2022-07-11,Internacional,America-MG,Internacional,1,0
17,2022-07-16,Athletico-PR,Internacional,-,0,0
17,2022-07-16,Flamengo,Coritiba,Flamengo,2,0
17,2022-07-16,Avai,Santos,Avai,1,0
17,2022-07-16,Ceara,Corinthians,Ceara,3,1
17,2022-07-17,Juventude,Goias,-,0,0
17,2022-07-17,Sao Paulo,Fluminense,-,2,2
17,2022-07-17,Atletico-GO,Fortaleza,Fortaleza,0,1
17,2022-07-17,Botafogo-RJ,Atletico-MG,Atletico-MG,0,1
17,2022-07-17,America-MG,Bragantino,Bragantino,0,3
17,2022-07-18,Palmeiras,Cuiaba,Palmeiras,1,0
18,2022-07-19,Ceara,Avai,Ceara,1,0
18,2022-07-20,Goias,Fluminense,Fluminense,2,3
18,2022-07-20,Bragantino,Fortaleza,Bragantino,2,1
18,2022-07-20,Athletico-PR,Atletico-GO,Athletico-PR,4,1
18,2022-07-20,Flamengo,Juventude,Flamengo,4,0
18,2022-07-20,Internacional,Sao Paulo,-,3,3
18,2022-07-20,Santos,Botafogo-RJ,Santos,2,0
18,2022-07-20,Corinthians,Coritiba,Corinthians,3,1
18,2022-07-21,Cuiaba,Atletico-MG,-,1,1
18,2022-07-21,America-MG,Palmeiras,Palmeiras,0,1
19,2022-07-23,Sao Paulo,Goias,-,3,3
19,2022-07-23,Botafogo-RJ,Athletico-PR,Botafogo-RJ,2,0
19,2022-07-24,Avai,Flamengo,Flamengo,1,2
19,2022-07-24,Palmeiras,Internacional,Palmeiras,2,1
19,2022-07-24,Juventude,Ceara,Juventude,1,0
19,2022-07-24,Fluminense,Bragantino,Fluminense,2,1
19,2022-07-24,Atletico-GO,America-MG,America-MG,0,1
19,2022-07-24,Atletico-MG,Corinthians,Corinthians,1,2
19,2022-07-24,Fortaleza,Santos,-,0,0
19,2022-07-25,Coritiba,Cuiaba,Coritiba,1,0
20,2022-07-30,Goias,Coritiba,Goias,1,0
20,2022-07-30,Ceara,Palmeiras,Palmeiras,1,2
20,2022-07-30,Corinthians,Botafogo-RJ,Corinthians,1,0
20,2022-07-30,Flamengo,Atletico-GO,Flamengo,4,1
20,2022-07-31,Internacional,Atletico-MG,Internacional,3,0
20,2022-07-31,Athletico-PR,Sao Paulo,Athletico-PR,1,0
20,2022-07-31,Cuiaba,Fortaleza,Fortaleza,0,1
20,2022-07-31,America-MG,Avai,America-MG,3,1
20,2022-07-31,Bragantino,Juventude,Bragantino,1,0
20,2022-08-01,Santos,Fluminense,-,2,2
21,2022-08-06,Juventude,America-MG,America-MG,0,1
21,2022-08-06,Botafogo-RJ,Ceara,-,1,1
21,2022-08-06,Atletico-GO,Bragantino,Atletico-GO,2,1
21,2022-08-06,Avai,Corinthians,-,1,1
21,2022-08-06,Sao Paulo,Flamengo,Flamengo,0,2
21,2022-08-07,Fluminense,Cuiaba,Fluminense,1,0
21,2022-08-07,Palmeiras,Goias,Palmeiras,3,0
21,2022-08-07,Fortaleza,Internacional,Fortaleza,3,0
21,2022-08-07,Atletico-MG,Athletico-PR,Athletico-PR,2,3
21,2022-08-08,Coritiba,Santos,Santos,1,2
22,2022-08-13,Goias,Avai,-,1,1
22,2022-08-13,Corinthians,Palmeiras,Palmeiras,0,1
22,2022-08-13,Cuiaba,Juventude,Cuiaba,1,0
22,2022-08-13,Botafogo-RJ,Atletico-GO,-,0,0
22,2022-08-14,Coritiba,Atletico-MG,Atletico-MG,0,1
22,2022-08-14,Ceara,Fortaleza,Fortaleza,0,1
22,2022-08-14,Flamengo,Athletico-PR,Flamengo,5,0
22,2022-08-14,Sao Paulo,Bragantino,Sao Paulo,3,0
22,2022-08-14,America-MG,Santos,America-MG,1,0
22,2022-08-14,Internacional,Fluminense,Internacional,3,0
23,2022-08-20,Atletico-MG,Goias,Goias,0,1
23,2022-08-20,Fluminense,Coritiba,Fluminense,5,2
23,2022-08-21,Juventude,Botafogo-RJ,-,2,2
23,2022-08-21,Palmeiras,Flamengo,-,1,1
23,2022-08-21,Athletico-PR,America-MG,-,1,1
23,2022-08-21,Atletico-GO,Cuiaba,-,1,1
23,2022-08-21,Fortaleza,Corinthians,Fortaleza,1,0
23,2022-08-21,Bragantino,Ceara,-,1,1
23,2022-08-21,Santos,Sao Paulo,Santos,1,0
23,2022-08-22,Avai,Internacional,Internacional,0,1
24,2022-08-27,Goias,Atletico-GO,Goias,2,1
24,2022-08-27,Coritiba,Avai,Coritiba,1,0
24,2022-08-27,Fluminense,Palmeiras,-,1,1
24,2022-08-27,Ceara,Athletico-PR,-,0,0
24,2022-08-28,America-MG,Atletico-MG,-,1,1
24,2022-08-28,Sao Paulo,Fortaleza,Fortaleza,0,1
24,2022-08-28,Botafogo-RJ,Flamengo,Flamengo,0,1
24,2022-08-28,Cuiaba,Santos,-,0,0
24,2022-08-29,Internacional,Juventude,Internacional,4,0
24,2022-08-29,Corinthians,Bragantino,Corinthians,1,0
25,2022-09-03,Juventude,Avai,-,1,1
25,2022-09-03,Bragantino,Palmeiras,-,2,2
25,2022-09-03,Athletico-PR,Fluminense,Athletico-PR,1,0
25,2022-09-03,America-MG,Coritiba,America-MG,2,0
25,2022-09-04,Flamengo,Ceara,-,1,1
25,2022-09-04,Corinthians,Internacional,-,2,2
25,2022-09-04,Fortaleza,Botafogo-RJ,Botafogo-RJ,1,3
25,2022-09-04,Atletico-GO,Atletico-MG,Atletico-MG,0,2
25,2022-09-04,Cuiaba,Sao Paulo,-,1,1
25,2022-09-05,Santos,Goias,Goias,1,2
26,2022-09-07,Atletico-MG,Bragantino,-,1,1
26,2022-09-10,Ceara,Santos,Ceara,2,1
26,2022-09-10,Internacional,Cuiaba,Internacional,1,0
26,2022-09-10,Fluminense,Fortaleza,Fluminense,2,1
26,2022-09-10,Palmeiras,Juventude,Palmeiras,2,1
26,2022-09-11,Avai,Athletico-PR,-,1,1
26,2022-09-11,Botafogo-RJ,America-MG,-,0,0
26,2022-09-11,Coritiba,Atletico-GO,Coritiba,2,0
26,2022-09-11,Sao Paulo,Corinthians,-,1,1
26,2022-09-11,Goias,Flamengo,-,1,1
27,2022-09-17,Avai,Atletico-MG,Avai,1,0
27,2022-09-17,Botafogo-RJ,Coritiba,Botafogo-RJ,2,0
27,2022-09-18,Bragantino,Goias,-,1,1
27,2022-09-18,Ceara,Sao Paulo,Sao Paulo,0,2
27,2022-09-18,Flamengo,Fluminense,Fluminense,1,2
27,2022-09-18,Juventude,Fortaleza,-,1,1
27,2022-09-18,America-MG,Corinthians,America-MG,1,0
27,2022-09-18,Palmeiras,Santos,Palmeiras,1,0
27,2022-09-18,Athletico-PR,Cuiaba,-,2,2
27,2022-09-19,Atletico-GO,Internacional,Internacional,1,2
28,2022-09-25,Sao Paulo,Avai,Sao Paulo,4,0
28,2022-09-27,Santos,Athletico-PR,Santos,2,0
28,2022-09-28,Fortaleza,Flamengo,Fortaleza,3,2
28,2022-09-28,Corinthians,Atletico-GO,Corinthians,2,1
28,2022-09-28,Fluminense,Juventude,Fluminense,4,0
28,2022-09-28,Coritiba,Ceara,Coritiba,1,0
28,2022-09-28,Cuiaba,America-MG,Cuiaba,2,1
28,2022-09-28,Goias,Botafogo-RJ,Botafogo-RJ,0,1
28,2022-09-28,Internacional,Bragantino,-,0,0
28,2022-09-28,Atletico-MG,Palmeiras,Palmeiras,0,1
29,2022-10-01,Atletico-MG,Fluminense,Atletico-MG,2,0
29,2022-10-01,Ceara,America-MG,America-MG,1,2
29,2022-10-01,Internacional,Santos,Internacional,1,0
29,2022-10-01,Avai,Atletico-GO,Atletico-GO,1,2
29,2022-10-01,Athletico-PR,Juventude,Athletico-PR,2,0
29,2022-10-01,Flamengo,Bragantino,Flamengo,4,1
29,2022-10-01,Goias,Fortaleza,Fortaleza,0,1
29,2022-10-01,Corinthians,Cuiaba,Corinthians,2,0
29,2022-10-03,Botafogo-RJ,Palmeiras,Palmeiras,1,3
30,2022-10-04,Juventude,Corinthians,-,2,2
